Date,MSFT,MSFT,MSFT,MSFT,MSFT
2016-11-01,53.62535095214844,53.82263594914882,53.132141880458235,53.77779938277893,24533000
2016-11-02,53.29355239868164,53.741924871549024,53.17697459790919,53.643282380188516,22147000
2016-11-03,53.09627151489258,53.48187214499101,53.00659838172071,53.38322964601549,21600400
2016-11-04,52.64788818359375,53.15903246337155,52.47750789727117,52.59408568307612,28697000
2016-11-07,54.18134307861328,54.27101965066421,53.60742670073315,53.60742670073315,31664800
2016-11-08,54.226165771484375,54.50415450410746,53.93920767411259,54.29790358542214,22935400
2016-11-09,53.95714569091797,54.3337803745064,53.087305356060135,53.80470068097769,49632500
2016-11-10,52.63893127441406,54.244105617666726,51.679414414662055,54.23513625216775,57822400
2016-11-11,52.92588806152344,53.015561189388684,52.020173734355865,52.217458720632074,38767800
2016-11-14,52.11882400512695,52.97970189682974,51.365557987893936,52.925895959594854,41328400
2016-11-15,53.14801025390625,53.70775057887074,52.65146930569328,52.66049926405209,35904100
2016-11-16,53.85218811035156,53.8612146229789,53.09383362463941,53.211195508391526,27332500
2016-11-17,54.7459716796875,55.02584184086285,54.14109534143371,54.53832740936515,32132700
2016-11-18,54.484153747558594,55.19736886654092,54.439014291251304,54.87235927085683,27686300
2016-11-21,54.944583892822266,55.04389276076689,54.54734842104377,54.61957430461065,19652600
2016-11-22,55.1793212890625,55.305713164662706,54.89945454849641,55.05292941346229,23206700
2016-11-23,54.52928924560547,55.16124843596054,54.39386745114693,55.079996048069276,21848900
2016-11-25,54.64666748046875,54.64666748046875,54.285548327045476,54.439023192368296,8409600
2016-11-28,54.718894958496094,55.08904408170384,54.35777235071859,54.47513771483435,20732600
2016-11-29,55.15223693847656,55.44113363098112,54.63763948970781,54.75500484726286,22366700
2016-11-30,54.40290069580078,55.233481146350876,54.366791197540124,54.94458449674729,34655400
2016-12-01,53.445945739746094,54.30360939809802,53.21121499842673,54.267496446522635,34542100
2016-12-02,53.49107360839844,53.6896913550747,53.08481160106967,53.337598763363054,25515700
2016-12-05,54.36680221557617,54.70083838864151,53.77095232452322,53.89734420384954,23552700
2016-12-06,54.12302780151367,54.58345570783207,53.98760600581567,54.5563727262602,19907000
2016-12-07,55.40501022338867,55.41404018052978,53.987610017157614,54.17719779008594,30809000
2016-12-08,55.08000183105469,55.59460263767477,54.92652699554598,55.3418154910727,21220800
2016-12-09,55.94669723510742,55.96475370651336,55.18834265565684,55.233482112211796,27349400
2016-12-12,56.12726974487305,56.24463511775591,55.72101108567664,55.81129002240458,20198100
2016-12-13,56.85852813720703,57.255760186729155,56.190455897378,56.42518314393202,35718900
2016-12-14,56.58768844604492,57.28284712178036,56.45226662773702,56.876585110776546,30352700
2016-12-15,56.497398376464844,57.011995674174834,56.244611261788215,56.60573374337241,27669900
2016-12-16,56.24462127685547,56.83144455294131,56.08211647559846,56.83144455294131,42453100
2016-12-19,57.43632507324219,57.57174689887107,56.352960799971406,56.4793561110544,34338200
2016-12-20,57.36410140991211,57.5988286662536,56.90366996766378,57.499519788752195,26028400
