Date,Close,High,Low,Open,Volume
2010-03-26,14.014328956604004,14.131386911395374,13.947830554510508,14.078586447399752,107740152
2010-03-29,14.00835132598877,14.0648875914094,13.961528523622812,14.022050213253584,124055820
2010-03-30,14.114452362060547,14.137365467974615,13.95430644703347,14.01781697141663,79036884
2010-03-31,14.124663352966309,14.18991744205703,14.017318853047856,14.07310815215134,121110768
2010-04-01,14.16650390625,14.282317542204622,14.085559647100009,14.23001442613418,84023892
2010-04-05,14.22154712677002,14.317931938175256,14.171484922165694,14.218806969699346,75983940
2010-04-06,14.152059555053711,14.218558908400542,14.081824400288541,14.182942559766602,82321596
2010-04-07,14.035500526428223,14.165259835967621,13.993658789345906,14.129147087294452,103136760
2010-04-08,14.133877754211426,14.192656830360686,13.948577829513463,14.030020387719466,77822100
2010-04-09,14.102249145507812,14.16575872427368,14.046957191612371,14.133879123424997,82181736
2010-04-12,14.264386177062988,14.2960152033377,14.102248028238419,14.130391825114476,94001904
2010-04-13,14.614066123962402,14.666617919715126,14.224537612325625,14.259405094784302,156335508
2010-04-14,14.669605255126953,14.752790426444886,14.545324371114065,14.69600453807068,135971892
2010-04-15,14.826512336730957,14.889774185997316,14.651922465081952,14.748556904548972,270201528
2010-04-16,13.702010154724121,14.166753938271992,13.68905918591481,14.022051420737274,488930580
2010-04-19,13.700762748718262,13.797647756292983,13.573743606074038,13.667139587836433,155604240
2010-04-20,13.823798179626465,13.938863895511824,13.724672262082953,13.802130342521188,118976904
2010-04-21,13.805368423461914,13.953559009302575,13.752069661210216,13.859164533259156,95564340
2010-04-22,13.625048637390137,13.760536919719703,13.532647354371479,13.748084249198971,131096772
2010-04-23,13.573493957519531,13.681337702580867,13.505750283615411,13.629782502099964,83492424
2010-04-26,13.241000175476074,13.573494111099896,13.18047848108635,13.572996763528968,174577248
2010-04-27,13.176743507385254,13.407620979742308,13.13116501982078,13.174003350087434,153634212
2010-04-28,13.179980278015137,13.320449636177194,12.97674736892176,13.252456342997904,136107756
2010-04-29,13.24996566772461,13.362043511875806,13.11721752709019,13.284088076984794,122233644
2010-04-30,13.093057632446289,13.391430071976608,13.08658167429958,13.228297240895644,97318584
2010-05-03,13.215097427368164,13.272878960890235,13.077615950494113,13.112983624918913,74237688
2010-05-04,12.611625671386719,13.118960013824966,12.557829563471502,13.113480648786865,242808948
2010-05-05,12.696057319641113,12.844496577117676,12.46468061445673,12.47738290855247,183104712
2010-05-06,12.419849395751953,12.889326464559616,11.45673688747141,12.670900738729356,199803996
2010-05-07,12.282121658325195,12.585476151790884,11.987981382838754,12.452228764721411,203356440
2010-05-10,12.992189407348633,13.021329798115465,12.766791303702785,12.80091181401732,164954880
2010-05-11,12.678375244140625,12.94810658362722,12.657703048557387,12.843253562944417,132771096
2010-05-12,12.587218284606934,12.752843561701228,12.50278784281048,12.752843561701228,153917928
2010-05-13,12.723953247070312,13.000906556504738,12.711250952170946,12.863923368201943,132898968
2010-05-14,12.64051628112793,12.726691230678012,12.359577574210796,12.696305575011868,164475360
2010-05-17,12.651474952697754,12.661188415515666,12.4118796833564,12.621837216724323,111640248
2010-05-18,12.412378311157227,12.726193214820707,12.380000417279224,12.70203484314783,112906980
2010-05-19,12.314249038696289,12.439027270957354,12.147628123065287,12.359826574262229,137690172
2010-05-20,11.830575942993164,12.093832249116943,11.800439908844044,12.081129954857937,196335468
2010-05-21,11.756853103637695,12.07938581854741,11.56632344446533,11.682384803702433,387244368
2010-05-24,11.884122848510742,12.198684716038931,11.875157305193458,11.973037006082194,173650176
2010-05-25,11.881882667541504,11.89134650809953,11.556610723828966,11.659720173134083,120575304
2010-05-26,11.842033386230469,12.197938718668738,11.830326735786192,12.006412450373748,138884976
2010-05-27,12.215373039245605,12.261448872604399,11.981007498981516,12.078141183400213,112251636
2010-05-28,12.095077514648438,12.289843194468252,12.029574749769735,12.272158881147282,115676208
2010-06-01,12.013882637023926,12.23031613874907,11.957844667022547,11.965565892712513,106565328
2010-06-02,12.287849426269531,12.300302098006044,11.991219572067877,12.12122850223409,101530368
2010-06-03,12.592449188232422,12.6522239108789,12.32097430024751,12.33118511142333,145881972
2010-06-04,12.42109489440918,12.683354594894663,12.370784965545882,12.446001185080082,156655188
2010-06-07,12.092337608337402,12.475639762277513,12.033310805957429,12.429563928195895,145162692
2010-06-08,12.073906898498535,12.17502505654988,11.89358709391357,12.150367438745587,107296596
2010-06-09,11.805917739868164,12.176020225762322,11.755608760279667,12.134676789446967,109050840
2010-06-10,12.129446983337402,12.166557273620658,11.851248414216602,11.964071327735626,103012884
2010-06-11,12.166557312011719,12.171788003599646,11.995204942963197,12.017122404430882,71196732
2010-06-14,12.034306526184082,12.315993173145582,12.034306526184082,12.315494876450854,81534384
2010-06-15,12.402914047241211,12.462938392021114,12.00915240924648,12.03156721809394,170213616
2010-06-16,12.48460578918457,12.55259908206472,12.35609080610937,12.357585696128302,91480428
2010-06-17,12.454967498779297,12.59917170212171,12.3705361142617,12.53890058664606,79012908
2010-06-18,12.453722953796387,12.539399616870112,12.406402799210005,12.515489916649766,114801084
2010-06-21,12.168050765991211,12.47713422731673,12.076646071410787,12.4504843720222,119220660
2010-06-22,12.110518455505371,12.368295404625847,12.097567487061097,12.20142580666874,88699212
2010-06-23,12.005913734436035,12.126458829725264,11.909030614860836,12.126458829725264,81082836
2010-06-24,11.832817077636719,12.02334769857091,11.786989917412521,11.946388859384063,75668256
2010-06-25,11.772543907165527,11.896326488381144,11.719743445619208,11.881631957630468,89718192
2010-06-28,11.757601737976074,11.893837001608297,11.681140246761688,11.770304032405276,70421508
2010-06-29,11.3137788772583,11.57006000466933,11.235573815412998,11.542415451155733,139943916
2010-06-30,11.081903457641602,11.402691695706032,11.076175418276083,11.331211269416617,143983872
2010-07-01,10.945916175842285,11.167828094982848,10.79996745038744,11.090370011249712,140403456
2010-07-02,10.872693061828613,11.01540333239825,10.858994174272704,10.998966185949607,77362560
2010-07-06,10.860738754272461,11.149647373947925,10.799967440072697,11.058241728875547,102301596
2010-07-07,11.212658882141113,11.239807035073976,10.843552963130893,10.916527327297,125062812
2010-07-08,11.371060371398926,11.390239573951895,11.199210654219828,11.296093769011451,106649244
2010-07-09,11.643282890319824,11.78698975567651,11.525976257843148,11.754612809999616,173086740
2010-07-12,11.850998878479004,11.940909636148056,11.73269564960354,11.764823922329922,133242624
2010-07-13,12.183991432189941,12.278384964401766,11.961830826966386,12.010895493882668,158892948
2010-07-14,12.237290382385254,12.299305065071497,12.115748703861474,12.200927063595648,124595280
2010-07-15,12.304037094116211,12.320973485878481,12.021603494009335,12.24700348164172,194133672
2010-07-16,11.44702434539795,11.719744496002882,11.444782484866762,11.683880422323178,312679008
2010-07-19,11.61065673828125,11.697080369096687,11.39497019734825,11.481893074002016,181829988
2010-07-20,11.994458198547363,12.02932663180687,11.471683220868085,11.482391380598976,162017820
2010-07-21,11.89259147644043,12.096821945142553,11.841037223537011,12.054480961251294,131052816
2010-07-22,12.074653625488281,12.178511938595618,12.016622470333145,12.035302425921182,85822092
2010-07-23,12.205410957336426,12.218610599264942,11.955105616878667,11.974034246991588,90485424
2010-07-26,12.178263664245605,12.222595937108881,12.076398526522341,12.181251546299505,79728192
2010-07-27,12.269418716430664,12.390710772664145,12.208150054746179,12.218361814739106,97949952
2010-07-28,12.063197135925293,12.334672968202545,12.021355400301324,12.326951742376826,99740160
2010-07-29,12.079136848449707,12.176020910125231,11.93816919093793,12.103046547082766,106912980
2010-07-30,12.075650215148926,12.138164146919667,11.933437284671923,11.946139579535396,85678236
2010-08-02,12.214128494262695,12.285607971354306,12.127704861457271,12.178761766399363,74273652
2010-08-03,12.199682235717773,12.265184997515213,12.123220743134636,12.216369005676487,72019908
2010-08-04,12.610382080078125,12.627317523696442,12.230067806657637,12.25821160389859,152347500
2010-08-05,12.654712677001953,12.667166297076893,12.541640146953348,12.599671301972165,96719184
2010-08-06,12.458454132080078,12.595934657635057,12.354596767478547,12.587467410807514,132647220
2010-08-09,12.586220741271973,12.5899574915869,12.4868471011342,12.50901323444758,74813112
2010-08-10,12.545376777648926,12.602412292245367,12.417360084874112,12.51150399183854,82877040
2010-08-11,12.24725341796875,12.403164290868531,12.241275755655655,12.39643965805045,88831080
2010-08-12,12.25397777557373,12.32221974651634,12.017371314170935,12.052986715186952,88095816
2010-08-13,12.11301040649414,12.233554551586026,12.104541260588068,12.1790105184375,77310612
2010-08-16,12.094080924987793,12.200678449345286,11.967309503557747,12.04651020180377,52147800
2010-08-17,12.216866493225098,12.320973479657424,12.105039230480019,12.167303534191952,75552372
2010-08-18,12.008404731750488,12.225584264027962,11.993461525550904,12.214875156078907,107348544
2010-08-19,11.655238151550293,12.017370756212289,11.637305165846383,11.980010843897414,156843000
2010-08-20,11.507047653198242,11.745397669238237,11.482141361178373,11.655238239900203,156547296
2010-08-23,11.558104515075684,11.662211505548486,11.400201414679941,11.494096645124143,119328552
2010-08-24,11.242297172546387,11.416141018144952,11.230590522668615,11.39945329979316,110397492
2010-08-25,11.32274341583252,11.402193737878378,11.207677694010668,11.207677694010668,103580316
2010-08-26,11.232086181640625,11.388495349151363,11.218636916185428,11.358608936261229,71008920
2010-08-27,11.427597999572754,11.4564887684884,11.14914884659296,11.271437504191095,92403504
2010-08-30,11.274675369262695,11.450760130916995,11.267950736815044,11.435567302181703,49206744
2010-08-31,11.208175659179688,11.328969416487626,11.157865728876745,11.210417519636533,77794128
2010-09-01,11.46495532989502,11.579771418677755,11.269941955678025,11.331708909275344,129002868
2010-09-02,11.535938262939453,11.567069941118609,11.464457841739744,11.52747101595664,67300632
2010-09-03,11.713268280029297,11.752620429665983,11.642037481786756,11.718747645212302,101514384
2010-09-07,11.566323280334473,11.645772647446275,11.531952201079218,11.568812865314634,68327604
2010-09-08,11.72024154663086,11.768060943083361,11.56906308077094,11.585998523804205,95975928
2010-09-09,11.859715461730957,11.964819045853382,11.720241745147172,11.90081117572941,97126776
2010-09-10,11.858718872070312,11.949626220961457,11.832319588280981,11.930447967986437,78893028
2010-09-13,12.011392593383789,12.063196463337208,11.943149679319099,11.977272085487941,89570340
2010-09-14,11.965566635131836,12.073160759105061,11.956849764678678,12.004917838201084,88571340
2010-09-15,11.970795631408691,12.001928258794116,11.917496869455439,11.95361151449722,96015888
2010-09-16,11.981258392333984,12.01587720218318,11.9401626740456,11.953612889387294,78701220
2010-09-17,12.207651138305664,12.233801746823303,11.984245290030952,12.04825315650934,225438336
2010-09-20,12.659197807312012,12.712246950725392,12.255223435898703,12.266182167199261,175963860
2010-09-21,12.788208961486816,12.950596729019617,12.674886806453916,12.694065059015537,178473348
2010-09-22,12.851471900939941,12.89580322423543,12.743877775674422,12.773266841435904,101382516
2010-09-23,12.78870677947998,12.943372366481432,12.734411426776653,12.816850574574099,92603304
2010-09-24,13.132658004760742,13.146107269077858,12.907757261801446,12.994430509430964,134141724
2010-09-27,13.210366249084473,13.370759884978236,13.171511446271372,13.171511446271372,124171704
2010-09-28,13.129669189453125,13.28956547144798,12.912489671728384,13.2868262634829,146041812
2010-09-29,13.142620086669922,13.27337692799994,13.068401408607132,13.146605510850003,86801112
2010-09-30,13.095300674438477,13.246727819077353,12.924196030691823,13.179232820208341,129634236
2010-10-01,13.091066360473633,13.215595922160034,13.02581227409221,13.200153470625864,88911000
2010-10-04,13.009624481201172,13.15656885913763,12.922452929241668,13.074379325146133,77542380
2010-10-05,13.405130386352539,13.449213983614161,13.114228569009558,13.159807056373388,140143716
2010-10-06,13.308494567871094,13.447968284495438,13.198659538054523,13.43078321825976,110381508
2010-10-07,13.200403213500977,13.379476806459175,13.178735375192593,13.354820137153679,95736168
2010-10-08,13.358306884765625,13.38943951408054,13.14087867454458,13.269144993425634,114253632
2010-10-11,13.420320510864258,13.563779637672196,13.378728402546853,13.41135496797007,104946948
2010-10-12,13.483832359313965,13.59839978394281,13.394171226695406,13.452202384037003,149993856
2010-10-13,13.531403541564941,13.635759209671507,13.507245168331082,13.623556160731589,122101776
2010-10-14,13.472376823425293,13.579969997070206,13.377235372581813,13.553321089295542,265098636
2010-10-15,14.979682922363281,14.984415316858534,14.734359616068033,14.92538851909283,592399008
2010-10-18,15.384654998779297,15.43396928667226,14.957269249389705,14.957269249389705,283644072
2010-10-19,15.138585090637207,15.31267761994547,15.014802494753036,15.163988731132545,183332484
2010-10-20,15.14232063293457,15.376436555391901,15.130366257946328,15.146305108218465,140862996
2010-10-21,15.242194175720215,15.342066125482123,15.093006986414768,15.23023885108704,116703180
2010-10-22,15.255642890930176,15.312677456396306,15.193875930539447,15.240449112760704,90153756
2010-10-25,15.35451889038086,15.559744042331523,15.316412956227161,15.33185445873654,126209664
2010-10-26,15.406821250915527,15.472324012357074,15.218283815424966,15.26983901511172,100415484
2010-10-27,15.353772163391113,15.441690683283277,15.25066176366095,15.33633842298974,89586324
2010-10-28,15.406323432922363,15.466595500939231,15.27481961736057,15.442934476347997,87284628
2010-10-29,15.284782409667969,15.416783578431236,15.26709904619338,15.368715505874365,91040868
2010-11-01,15.317159652709961,15.458127308661487,15.222766126365775,15.335341312109966,123360516
2010-11-02,15.33210277557373,15.441690078925298,15.306699136441523,15.408564265013354,79824096
2010-11-03,15.446171760559082,15.487266524372407,15.279800467754821,15.379424684077843,135084780
2010-11-04,15.548038482666016,15.688758426369835,15.493992745524197,15.557254599199453,142689168
2010-11-05,15.568211555480957,15.578422366022878,15.46933431073145,15.520889507516733,70557372
2010-11-08,15.610301971435547,15.678046589656645,15.519645197923976,15.541810382783064,83967948
2010-11-09,15.561736106872559,15.711918930425776,15.454391611827983,15.690749389080965,89398512
2010-11-10,15.513419151306152,15.51640798222385,15.379673476137746,15.493493928233688,99780120
2010-11-11,15.371703147888184,15.437952875495357,15.297483521101679,15.434217074236592,90373536
2010-11-12,15.025510787963867,15.364480661168558,14.973705967239534,15.292004596044977,135584280
2010-11-15,14.830747604370117,15.043194739570549,14.795379928617885,15.020280684663257,139016844
2010-11-16,14.538102149963379,14.891018647249645,14.531377517448774,14.763251578608703,132163704
2010-11-17,14.533866882324219,14.682057469177378,14.479572475473937,14.569981527814974,97602300
2010-11-18,14.857894897460938,14.943073260557549,14.658647403249063,14.669606134072788,103496400
2010-11-19,14.71518325805664,14.891018395577559,14.702979260398001,14.868853209909323,91808100
2010-11-22,14.724895477294922,14.780187425448677,14.51394229194161,14.631498545147883,87376536
2010-11-23,14.520418167114258,14.66985401700121,14.400620054127854,14.620042383417733,86417496
2010-11-24,14.818293571472168,14.858890039421862,14.621038321586418,14.627513331040099,95760144
2010-11-26,14.694511413574219,14.768731045523525,14.619793484928449,14.705967491910066,52391556
2010-11-29,14.498002052307129,14.689529254617863,14.444204995813172,14.67383813009496,114273612
2010-11-30,13.840486526489258,14.30398501741426,13.78071180542271,14.30398501741426,284411304
2010-12-01,14.055673599243164,14.235494158107661,14.007106283192048,14.022050437798748,150013836
2010-12-02,14.241721153259277,14.279329740719323,14.080579593769976,14.163018748853187,101814084
2010-12-03,14.271109580993652,14.357781881311391,14.146580021124313,14.182693716874171,105142752
2010-12-06,14.404603958129883,14.495262627293169,14.36101961096678,14.45964723001642,83668248
2010-12-07,14.623279571533203,14.769228290694947,14.594887102358433,14.726141290271805,121566312
2010-12-08,14.707961082458496,14.757275372304031,14.537355678544584,14.743576483889752,70205724
2010-12-09,14.7318696975708,14.833485202630747,14.66960539266577,14.79114612070816,74681244
2010-12-10,14.749553680419922,14.79388690003738,14.701734282214717,14.772715459912629,68119812
2010-12-13,14.809576034545898,15.01828831554326,14.796376392477883,14.871841290815828,95844060
2010-12-14,14.816800117492676,14.90098188711277,14.75627842423813,14.871094525724981,65666268
2010-12-15,14.701982498168945,14.855154151577759,14.67334040506622,14.799116181637805,86621292
2010-12-16,14.737100601196289,14.78840617657041,14.646441926827407,14.765493071490276,63812124
2010-12-17,14.714436531066895,14.758270504717123,14.636480149026145,14.719417599722382,123360516
2010-12-20,14.820533752441406,14.890768903562696,14.661135770315845,14.810322942082308,78853068
2010-12-21,15.020031929016113,15.061126694566335,14.884045337810202,14.907955036841905,75104820
2010-12-22,15.080303192138672,15.117911777099964,15.025261816949639,15.043193852980169,48251700
2010-12-23,15.048922538757324,15.093006134865895,14.994129834977628,15.07656898812757,44387568
2010-12-27,15.002846717834473,15.037714195885831,14.931117625968858,15.01181226110737,48275676
2010-12-28,14.916672706604004,15.03995700201888,14.894007325826989,14.994627189601399,42549408
2010-12-29,14.968477249145508,15.00359435387288,14.916673374013206,14.993383542427786,40727232
2010-12-30,14.915178298950195,14.976695637191202,14.878567253682656,14.893759133768524,39540420
2010-12-31,14.793387413024902,14.904219036556785,14.745070668049575,14.862376351956987,61510428
2011-01-03,15.051911354064941,15.08279530816825,14.855901369194756,14.855901369194756,94513392
2011-01-04,14.996370315551758,15.097489422198008,14.946558681806973,15.08354186102578,72907020
2011-01-05,15.169466972351074,15.200849221821933,14.94481490334832,14.945313200014548,101190708
2011-01-06,15.279800415039062,15.402586409383547,15.193875086374604,15.20956526209704,82229688
2011-01-07,15.353023529052734,15.398103717181893,15.195868351567015,15.339823887476344,83963952
2011-01-10,15.297484397888184,15.326873462117462,15.156765412529943,15.31217798086627,63104832
2011-01-11,15.342314720153809,15.41180195523308,15.304707083110934,15.384654751974864,57514428
2011-01-12,15.363734245300293,15.425501205230853,15.311432075148419,15.425501205230853,65242692
2011-01-13,15.359251022338867,15.433470651760459,15.296237847954945,15.366224328442176,53306640
2011-01-14,15.545796394348145,15.548037305726963,15.368963714095491,15.376933613649896,94529376
2011-01-18,15.930594444274902,15.989372572358219,15.572943658039746,15.592619258659289,144535320
2011-01-19,15.734334945678711,16.013530106875333,15.682281449669755,15.992609238960933,136107756
2011-01-20,15.610301971435547,15.792365336299591,15.523629672982361,15.745790258741238,219212568
2011-01-21,15.23820686340332,15.982894603046716,15.226501163146473,15.929348119166853,355819824
2011-01-24,15.219528198242188,15.25464625112576,14.974205819572887,15.132108924112766,183784032
2011-01-25,15.439448356628418,15.458875284421284,15.10595782491271,15.147799562494336,145726128
2011-01-26,15.35451889038086,15.503706071364887,15.324133232913576,15.449909011789524,81442476
2011-01-27,15.361741065979004,15.434217129275908,15.273573878030131,15.389137891110815,80687232
2011-01-28,14.96822738647461,15.450655443725081,14.93759305629934,15.41852622353785,169074756
2011-01-31,14.952536582946777,15.054900009210156,14.83273941679146,15.03323217123144,112083804
2011-02-01,15.21853256225586,15.276065424276059,15.021028632731324,15.055397816884245,109702188
2011-02-02,15.242441177368164,15.300721005719907,15.131111262765524,15.217534886539083,70357572
2011-02-03,15.196366310119629,15.228744205510457,15.09624379292713,15.179678591163174,59744196
2011-02-04,15.217039108276367,15.228495186981768,15.108199716618888,15.196366913230497,61969968
2011-02-07,15.299477577209473,15.401591382358463,15.172953878200484,15.196614903320473,71912016
2011-02-08,15.401341438293457,15.432474065706401,15.304955674249316,15.31541705711403,67728204
2011-02-09,15.35451889038086,15.427991550608962,15.25091019559776,15.36373405713134,73626300
2011-02-10,15.353023529052734,15.379424710478553,15.231482801187413,15.28976263089296,93282624
2011-02-11,15.553767204284668,15.566220825598725,15.26734815111034,15.287024701941963,103492404
2011-02-14,15.644672393798828,15.681782682795273,15.442685700747289,15.52487522900525,85034880
2011-02-15,15.545048713684082,15.692990628968,15.518898103240106,15.624001689118595,83596320
2011-02-16,15.546792984008789,15.60357792511003,15.493991568978984,15.581910086967351,67292640
2011-02-17,15.5726957321167,15.622258695845261,15.448664460469965,15.472822834161208,59092848
2011-02-18,15.692741394042969,15.720137270671312,15.5457960773994,15.591124939511941,128587284
2011-02-22,15.197860717773438,15.56447609116376,15.137089404189819,15.442436116456106,145450404
2011-02-23,15.225505828857422,15.309688547128182,15.043194728803687,15.200850108374418,115468416
2011-02-24,15.16324234008789,15.269591199381507,14.977194479340566,15.22725021504365,108359532
2011-02-25,15.193625450134277,15.310185108840836,15.180177134871071,15.238955260894064,77218704
2011-02-28,15.277310371398926,15.354270159017988,15.143066396739746,15.192630307122403,91168740
2011-03-01,14.962498664855957,15.422263248574135,14.92613534602554,15.38639822642324,132795072
2011-03-02,14.96324634552002,15.093005646206064,14.823772632579677,14.938588727937764,80986932
2011-03-03,15.181672096252441,15.229741118222076,15.06810031165687,15.102471394539414,77734188
2011-03-04,14.959012031555176,15.167226004616595,14.948550649012814,15.151035634138676,120319560
2011-03-07,14.735854148864746,15.035472819603342,14.619792786144904,14.957268716093381,138369492
2011-03-08,14.752043724060059,14.893260053421846,14.69949193271083,14.767485226253754,91304604
2011-03-09,14.738595008850098,14.806837927844088,14.588660854878448,14.719417704562565,85953960
2011-03-10,14.452923774719238,14.610328581382749,14.431753283808543,14.580940466158905,124998876
2011-03-11,14.36351203918457,14.44545290058417,14.279330266260107,14.401119678892169,121158720
2011-03-14,14.19614315032959,14.402862241154232,14.147078486073017,14.266128682182856,112531356
2011-03-15,14.185433387756348,14.22129841090615,13.83525514918273,13.885067734065045,160063776
2011-03-16,13.875104904174805,14.191162638438117,13.730153715361284,14.146829418090348,151788060
2011-03-17,13.981204986572266,14.171485987792327,13.96078241500206,14.05891174667007,115856028
2011-03-18,13.973733901977539,14.146332495308217,13.94085865739308,14.062896743779907,131812056
2011-03-21,14.358281135559082,14.440471618673483,14.171985554576214,14.201871967559715,120715164
2011-03-22,14.378702163696289,14.42627288453906,14.258905003428692,14.377456896622352,75400524
2011-03-23,14.499250411987305,14.506472392639681,14.246204890393509,14.325655219799348,72575352
2011-03-24,14.617053985595703,14.654412000037762,14.415563686564306,14.580690666253625,83864052
2011-03-25,14.438976287841797,14.617551586341495,14.42652266700885,14.616805565003586,114221664
2011-03-28,14.329887390136719,14.569731338007678,14.313697968739413,14.497005651443468,88647264
2011-03-29,14.48853874206543,14.492524166350494,14.27135921978396,14.345827522708912,64127808
2011-03-30,14.491278648376465,14.582433719038983,14.459896398726471,14.554538596935991,56835108
2011-03-31,14.61381721496582,14.648684696863315,14.488788400645392,14.520170652971688,81094824
2011-04-01,14.739341735839844,14.823773126684708,14.663628164196721,14.663628164196721,104423472
2011-04-04,14.63672924041748,14.812564374462475,14.522659165630268,14.769228699078814,82097820
2011-04-05,14.173727989196777,14.482561845860127,14.088798298959725,14.472351034541857,241658100
2011-04-06,14.300498962402344,14.32490600875982,14.146580335661035,14.250687327174395,106625268
2011-04-07,14.445451736450195,14.461391535313261,14.300747330420416,14.339102886681898,101158740
2011-04-08,14.399622917175293,14.567240419866769,14.397133332183449,14.567240419866769,75995928
2011-04-11,14.379949569702148,14.398130280658599,14.271110181197944,14.350809178797165,74253672
2011-04-12,14.211584091186523,14.368491541098846,14.147823948412926,14.320920819634466,83340576
2011-04-13,14.352801322937012,14.385677515158699,14.239977459856235,14.333624018709308,82693224
2011-04-14,14.408341407775879,14.431752809328664,14.248694745812797,14.325653582758568,218033748
